Entity,Code,Year,Solar (% equivalent primary energy)
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,0.0018483641
Malaysia,MYS,2013,0.035361234
Malaysia,MYS,2014,0.056027383
Malaysia,MYS,2015,0.06596072
Malaysia,MYS,2016,0.0707907
Malaysia,MYS,2017,0.073895045
Malaysia,MYS,2018,0.13823855
Malaysia,MYS,2019,0.30995655
Malaysia,MYS,2020,0.45197242
Malaysia,MYS,2021,0.4836021
Malaysia,MYS,2022,0.5389429
Malaysia,MYS,2023,0.629986
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0.00022417282
Mexico,MEX,1991,0.00043559397
Mexico,MEX,1992,0.0006409156
Mexico,MEX,1993,0.0008537654
Mexico,MEX,1994,0.0010094565
Mexico,MEX,1995,0.0010272049
Mexico,MEX,1996,0.0012013061
Mexico,MEX,1997,0.0011728667
Mexico,MEX,1998,0.0013149085
Mexico,MEX,1999,0.0012960598
Mexico,MEX,2000,0.0012224187
Mexico,MEX,2001,0.0013992854
Mexico,MEX,2002,0.0013575505
Mexico,MEX,2003,0.0013326649
Mexico,MEX,2004,0.0014071397
Mexico,MEX,2005,0.0012760219
Mexico,MEX,2006,0.0013885659
Mexico,MEX,2007,0.0012303164
Mexico,MEX,2008,0.0024792452
Mexico,MEX,2009,0.0035614176
Mexico,MEX,2010,0.004048221
Mexico,MEX,2011,0.0050904807
Mexico,MEX,2012,0.008439018
Mexico,MEX,2013,0.012880629
Mexico,MEX,2014,0.026841098
Mexico,MEX,2015,0.02468972
Mexico,MEX,2016,0.029970415
Mexico,MEX,2017,0.13769181
Mexico,MEX,2018,0.37511113
Mexico,MEX,2019,1.171835
Mexico,MEX,2020,2.036758
Mexico,MEX,2021,2.42859
Mexico,MEX,2022,2.3331494
Mexico,MEX,2023,3.0028934
Middle Africa (EI),,1980,0
Middle Africa (EI),,1981,0
Middle Africa (EI),,1982,0
Middle Africa (EI),,1983,0
Middle Africa (EI),,1984,0
Middle Africa (EI),,1985,0
Middle Africa (EI),,1986,0
Middle Africa (EI),,1987,0
Middle Africa (EI),,1988,0
Middle Africa (EI),,1989,0
Middle Africa (EI),,1990,0
Middle Africa (EI),,1991,0
Middle Africa (EI),,1992,0
Middle Africa (EI),,1993,0
Middle Africa (EI),,1994,0
Middle Africa (EI),,1995,0
Middle Africa (EI),,1996,0
Middle Africa (EI),,1997,0
Middle Africa (EI),,1998,0
Middle Africa (EI),,1999,0
Middle Africa (EI),,2000,0.00044941713
Middle Africa (EI),,2001,0.0008922394
Middle Africa (EI),,2002,0.0008402782
Middle Africa (EI),,2003,0.0006638681
Middle Africa (EI),,2004,0.0002195585
Middle Africa (EI),,2005,0.00054374756
Middle Africa (EI),,2006,0.00048242955
Middle Africa (EI),,2007,0.0008437301
Middle Africa (EI),,2008,0.00076624576
Middle Africa (EI),,2009,0.0013677683
Middle Africa (EI),,2010,0.0022192993
Middle Africa (EI),,2011,0.0049805893
Middle Africa (EI),,2012,0.005501182
Middle Africa (EI),,2013,0.0066132518
Middle Africa (EI),,2014,0.01002763
Middle Africa (EI),,2015,0.012820566
Middle Africa (EI),,2016,0.01835147
Middle Africa (EI),,2017,0.024898946
Middle Africa (EI),,2018,0.04536346
Middle Africa (EI),,2019,0.04579855
Middle Africa (EI),,2020,0.050422035
Middle Africa (EI),,2021,0.045293946
Middle Africa (EI),,2022,0.3891253
Middle Africa (EI),,2023,0.4986394
Middle East (EI),,1971,0
Middle East (EI),,1972,0
Middle East (EI),,1973,0
Middle East (EI),,1974,0
Middle East (EI),,1975,0
Middle East (EI),,1976,0
Middle East (EI),,1977,0
Middle East (EI),,1978,0
Middle East (EI),,1979,0
Middle East (EI),,1980,0
Middle East (EI),,1981,0
Middle East (EI),,1982,0
Middle East (EI),,1983,0
Middle East (EI),,1984,0
Middle East (EI),,1985,0
Middle East (EI),,1986,0
Middle East (EI),,1987,0
Middle East (EI),,1988,0
Middle East (EI),,1989,0
Middle East (EI),,1990,0
Middle East (EI),,1991,0
Middle East (EI),,1992,0
Middle East (EI),,1993,0
Middle East (EI),,1994,0
Middle East (EI),,1995,0
Middle East (EI),,1996,0
Middle East (EI),,1997,0
Middle East (EI),,1998,0
Middle East (EI),,1999,0
Middle East (EI),,2000,0
Middle East (EI),,2001,0
Middle East (EI),,2002,0
Middle East (EI),,2003,0
Middle East (EI),,2004,0
Middle East (EI),,2005,0
Middle East (EI),,2006,0.0000042626875
Middle East (EI),,2007,0.000004057355
Middle East (EI),,2008,0.00013131324
Middle East (EI),,2009,0.0012545979
Middle East (EI),,2010,0.0033252097
Middle East (EI),,2011,0.007377047
Middle East (EI),,2012,0.013441843
Middle East (EI),,2013,0.020488566
Middle East (EI),,2014,0.037694402
Middle East (EI),,2015,0.050913323
Middle East (EI),,2016,0.07607025
Middle East (EI),,2017,0.10092619
Middle East (EI),,2018,0.1534501
Middle East (EI),,2019,0.28077224
Middle East (EI),,2020,0.3742234
Middle East (EI),,2021,0.48188403
Middle East (EI),,2022,0.56675774
Middle East (EI),,2023,0.8299554
Morocco,MAR,1971,0
Morocco,MAR,1972,0
Morocco,MAR,1973,0
Morocco,MAR,1974,0
Morocco,MAR,1975,0
Morocco,MAR,1976,0
Morocco,MAR,1977,0
Morocco,MAR,1978,0
Morocco,MAR,1979,0
Morocco,MAR,1980,0
Morocco,MAR,1981,0
Morocco,MAR,1982,0
Morocco,MAR,1983,0
Morocco,MAR,1984,0
Morocco,MAR,1985,0
Morocco,MAR,1986,0
Morocco,MAR,1987,0
Morocco,MAR,1988,0
Morocco,MAR,1989,0
Morocco,MAR,1990,0
Morocco,MAR,1991,0
Morocco,MAR,1992,0
Morocco,MAR,1993,0
Morocco,MAR,1994,0
Morocco,MAR,1995,0
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0
Morocco,MAR,2001,0
Morocco,MAR,2002,0.00022663237
Morocco,MAR,2003,0.00022456213
Morocco,MAR,2004,0.00019592696
Morocco,MAR,2005,0.00017927625
Morocco,MAR,2006,0.00017454485
Morocco,MAR,2007,0.0001749815
Morocco,MAR,2008,0.00015757685
Morocco,MAR,2009,0.00016047111
Morocco,MAR,2010,0.00014380709
Morocco,MAR,2011,0.00013609584
Morocco,MAR,2012,0.00013324474
Morocco,MAR,2013,0.00012865492
Morocco,MAR,2014,0.00012608976
Morocco,MAR,2015,0.0069501163
Morocco,MAR,2016,0.48128706
Morocco,MAR,2017,0.4727247
Morocco,MAR,2018,1.0395805
Morocco,MAR,2019,1.5800006
Morocco,MAR,2020,1.6457582
Morocco,MAR,2021,1.770233
Morocco,MAR,2022,1.4133589
Morocco,MAR,2023,2.0210826
Netherlands,NLD,1965,0
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,0
Netherlands,NLD,1976,0
Netherlands,NLD,1977,0
Netherlands,NLD,1978,0
Netherlands,NLD,1979,0
Netherlands,NLD,1980,0
Netherlands,NLD,1981,0
Netherlands,NLD,1982,0
Netherlands,NLD,1983,0
Netherlands,NLD,1984,0
Netherlands,NLD,1985,0
Netherlands,NLD,1986,0
Netherlands,NLD,1987,0
Netherlands,NLD,1988,0
Netherlands,NLD,1989,0
Netherlands,NLD,1990,0
Netherlands,NLD,1991,0
Netherlands,NLD,1992,0.0003148701
Netherlands,NLD,1993,0.00031226035
Netherlands,NLD,1994,0.0000031564603
Netherlands,NLD,1995,0.00030329393
Netherlands,NLD,1996,0.00058144826
Netherlands,NLD,1997,0.0005920778
Netherlands,NLD,1998,0.0010288338
Netherlands,NLD,1999,0.0015680918
Netherlands,NLD,2000,0.002264397
Netherlands,NLD,2001,0.0036695744
Netherlands,NLD,2002,0.004754688
Netherlands,NLD,2003,0.008465648
Netherlands,NLD,2004,0.008771394
Netherlands,NLD,2005,0.008804364
Netherlands,NLD,2006,0.009198406
Netherlands,NLD,2007,0.009117635
Netherlands,NLD,2008,0.0099855075
Netherlands,NLD,2009,0.011500065
Netherlands,NLD,2010,0.0140939895
Netherlands,NLD,2011,0.024824362
Netherlands,NLD,2012,0.06350049
Netherlands,NLD,2013,0.13228552
Netherlands,NLD,2014,0.20918357
Netherlands,NLD,2015,0.2909474
Netherlands,NLD,2016,0.41073206
Netherlands,NLD,2017,0.5575338
Netherlands,NLD,2018,0.95540464
Netherlands,NLD,2019,1.3921816
Netherlands,NLD,2020,2.2723372
Netherlands,NLD,2021,2.9152517
Netherlands,NLD,2022,4.6615467
Netherlands,NLD,2023,5.7620683
New Zealand,NZL,1970,0
New Zealand,NZL,1971,0
New Zealand,NZL,1972,0
New Zealand,NZL,1973,0
New Zealand,NZL,1974,0
New Zealand,NZL,1975,0
New Zealand,NZL,1976,0
New Zealand,NZL,1977,0
New Zealand,NZL,1978,0
New Zealand,NZL,1979,0
New Zealand,NZL,1980,0
New Zealand,NZL,1981,0
New Zealand,NZL,1982,0
New Zealand,NZL,1983,0
New Zealand,NZL,1984,0
New Zealand,NZL,1985,0
New Zealand,NZL,1986,0
New Zealand,NZL,1987,0
New Zealand,NZL,1988,0
New Zealand,NZL,1989,0
New Zealand,NZL,1990,0
New Zealand,NZL,1991,0
New Zealand,NZL,1992,0
New Zealand,NZL,1993,0
New Zealand,NZL,1994,0
New Zealand,NZL,1995,0
New Zealand,NZL,1996,0
New Zealand,NZL,1997,0
New Zealand,NZL,1998,0
New Zealand,NZL,1999,0
New Zealand,NZL,2000,0
New Zealand,NZL,2001,0
New Zealand,NZL,2002,0
New Zealand,NZL,2003,0
New Zealand,NZL,2004,0
New Zealand,NZL,2005,0
New Zealand,NZL,2006,0
New Zealand,NZL,2007,0.0041970676
New Zealand,NZL,2008,0.004220306
New Zealand,NZL,2009,0.004367936
New Zealand,NZL,2010,0.004519354
New Zealand,NZL,2011,0.0048220023
New Zealand,NZL,2012,0.005559955
New Zealand,NZL,2013,0.0076244096
New Zealand,NZL,2014,0.020314904
New Zealand,NZL,2015,0.03930371
New Zealand,NZL,2016,0.059418958
New Zealand,NZL,2017,0.07902616
New Zealand,NZL,2018,0.103204556
New Zealand,NZL,2019,0.1280067
New Zealand,NZL,2020,0.17694162
New Zealand,NZL,2021,0.2315352
New Zealand,NZL,2022,0.3152813
New Zealand,NZL,2023,0.40832594
Non-OECD (EI),,1965,0
Non-OECD (EI),,1966,0
Non-OECD (EI),,1967,0
Non-OECD (EI),,1968,0
Non-OECD (EI),,1969,0
Non-OECD (EI),,1970,0
Non-OECD (EI),,1971,0
Non-OECD (EI),,1972,0
Non-OECD (EI),,1973,0
Non-OECD (EI),,1974,0
Non-OECD (EI),,1975,0
Non-OECD (EI),,1976,0
Non-OECD (EI),,1977,0
Non-OECD (EI),,1978,0
Non-OECD (EI),,1979,0
Non-OECD (EI),,1980,0
Non-OECD (EI),,1981,0
Non-OECD (EI),,1982,0
Non-OECD (EI),,1983,0
Non-OECD (EI),,1984,0
Non-OECD (EI),,1985,0
Non-OECD (EI),,1986,0
Non-OECD (EI),,1987,0
Non-OECD (EI),,1988,0
Non-OECD (EI),,1989,0
Non-OECD (EI),,1990,0.00001537359
Non-OECD (EI),,1991,0.000015296735
Non-OECD (EI),,1992,0.000022566828
Non-OECD (EI),,1993,0.00002920807
Non-OECD (EI),,1994,0.000036333007
Non-OECD (EI),,1995,0.00005724761
Non-OECD (EI),,1996,0.00010517496
Non-OECD (EI),,1997,0.00011809269
Non-OECD (EI),,1998,0.00013774724
Non-OECD (EI),,1999,0.00015581424
Non-OECD (EI),,2000,0.00028284718
Non-OECD (EI),,2001,0.00039330512
Non-OECD (EI),,2002,0.0005097802
Non-OECD (EI),,2003,0.0006169229
Non-OECD (EI),,2004,0.0006792097
Non-OECD (EI),,2005,0.00074654294
Non-OECD (EI),,2006,0.00092119264
Non-OECD (EI),,2007,0.0012493251
Non-OECD (EI),,2008,0.0015553023
Non-OECD (EI),,2009,0.0023707866
Non-OECD (EI),,2010,0.004870621
Non-OECD (EI),,2011,0.016438002
Non-OECD (EI),,2012,0.030859657
Non-OECD (EI),,2013,0.058388863
Non-OECD (EI),,2014,0.12006463
Non-OECD (EI),,2015,0.1882889
Non-OECD (EI),,2016,0.29953936
Non-OECD (EI),,2017,0.48646355
Non-OECD (EI),,2018,0.6996992
Non-OECD (EI),,2019,0.894769
Non-OECD (EI),,2020,1.1072519
Non-OECD (EI),,2021,1.3325272
Non-OECD (EI),,2022,1.6741881
Non-OECD (EI),,2023,2.1267323
North America,,1971,0
North America,,1972,0
North America,,1973,0
North America,,1974,0
North America,,1975,0
North America,,1976,0
North America,,1977,0
North America,,1978,0
North America,,1979,0
North America,,1980,0
North America,,1981,0
North America,,1982,0
North America,,1983,0.0000380982
North America,,1984,0.00006397741
North America,,1985,0.0001292119
North America,,1986,0.00016923709
North America,,1987,0.00012253156
North America,,1988,0.000101791535
North America,,1989,0.0027393547
North America,,1990,0.0040154494
North America,,1991,0.005184389
North America,,1992,0.0043997555
North America,,1993,0.0050128624
North America,,1994,0.005183237
North America,,1995,0.0052249874
North America,,1996,0.005347402
North America,,1997,0.0052288873
North America,,1998,0.0051605557
North America,,1999,0.005036644
North America,,2000,0.0049397936
North America,,2001,0.005573161
North America,,2002,0.0057193576
North America,,2003,0.0057421294
North America,,2004,0.006287553
North America,,2005,0.0067053568
North America,,2006,0.007382052
North America,,2007,0.009547608
North America,,2008,0.0144325355
North America,,2009,0.019752638
North America,,2010,0.028593201
North America,,2011,0.046161048
North America,,2012,0.08774876
North America,,2013,0.14952499
North America,,2014,0.26262122
North America,,2015,0.35444483
North America,,2016,0.49439692
North America,,2017,0.67734283
North America,,2018,0.799987
North America,,2019,0.96908474
North America,,2020,1.2996085
North America,,2021,1.5593421
North America,,2022,1.8526556
North America,,2023,2.1899078
North America (EI),,1971,0
North America (EI),,1972,0
North America (EI),,1973,0
North America (EI),,1974,0
North America (EI),,1975,0
North America (EI),,1976,0
North America (EI),,1977,0
North America (EI),,1978,0
North America (EI),,1979,0
North America (EI),,1980,0
North America (EI),,1981,0
North America (EI),,1982,0
North America (EI),,1983,0.00003876583
North America (EI),,1984,0.00006508839
North America (EI),,1985,0.0001313302
North America (EI),,1986,0.00017207093
North America (EI),,1987,0.00012456627
North America (EI),,1988,0.0001034489
North America (EI),,1989,0.0027842142
North America (EI),,1990,0.004081374
North America (EI),,1991,0.005267789
North America (EI),,1992,0.004466921
North America (EI),,1993,0.005088897
North America (EI),,1994,0.005263696
North America (EI),,1995,0.005305853
North America (EI),,1996,0.0054319846
North America (EI),,1997,0.005314773
North America (EI),,1998,0.005247495
North America (EI),,1999,0.005118912
North America (EI),,2000,0.0050255344
North America (EI),,2001,0.0056732115
North America (EI),,2002,0.005820365
North America (EI),,2003,0.005843454
North America (EI),,2004,0.0063943197
North America (EI),,2005,0.0067802337
North America (EI),,2006,0.00748453
North America (EI),,2007,0.009671028
North America (EI),,2008,0.0146183735
North America (EI),,2009,0.019962119
North America (EI),,2010,0.028771132
North America (EI),,2011,0.046359833
North America (EI),,2012,0.0877805
North America (EI),,2013,0.15041703
North America (EI),,2014,0.2652211
North America (EI),,2015,0.35816902
North America (EI),,2016,0.50003064
North America (EI),,2017,0.68543077
North America (EI),,2018,0.809241
North America (EI),,2019,0.97797996
North America (EI),,2020,1.310786
North America (EI),,2021,1.5726556
North America (EI),,2022,1.8671652
North America (EI),,2023,2.2064664
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,0
North Macedonia,MKD,1999,0
North Macedonia,MKD,2000,0
North Macedonia,MKD,2001,0
North Macedonia,MKD,2002,0
North Macedonia,MKD,2003,0
North Macedonia,MKD,2004,0
North Macedonia,MKD,2005,0
North Macedonia,MKD,2006,0
North Macedonia,MKD,2007,0
North Macedonia,MKD,2008,0
North Macedonia,MKD,2009,0
North Macedonia,MKD,2010,0.00021288483
North Macedonia,MKD,2011,0.009576256
North Macedonia,MKD,2012,0.02480073
North Macedonia,MKD,2013,0.08189762
North Macedonia,MKD,2014,0.13933615
North Macedonia,MKD,2015,0.20647319
North Macedonia,MKD,2016,0.20739263
North Macedonia,MKD,2017,0.21475244
North Macedonia,MKD,2018,0.19815329
North Macedonia,MKD,2019,0.1971236
North Macedonia,MKD,2020,0.22901735
North Macedonia,MKD,2021,0.46020168
North Macedonia,MKD,2022,0.782078
North Macedonia,MKD,2023,2.3820496
Norway,NOR,1977,0
Norway,NOR,1978,0
Norway,NOR,1979,0
Norway,NOR,1980,0
Norway,NOR,1981,0
Norway,NOR,1982,0
Norway,NOR,1983,0
Norway,NOR,1984,0
Norway,NOR,1985,0
Norway,NOR,1986,0
Norway,NOR,1987,0
Norway,NOR,1988,0
Norway,NOR,1989,0
Norway,NOR,1990,0
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0
Norway,NOR,1994,0
Norway,NOR,1995,0
Norway,NOR,1996,0
Norway,NOR,1997,0
Norway,NOR,1998,0
Norway,NOR,1999,0
Norway,NOR,2000,0.0026873564
Norway,NOR,2001,0.0029991309
Norway,NOR,2002,0.002846663
Norway,NOR,2003,0.0037465387
Norway,NOR,2004,0.0036724117
Norway,NOR,2005,0.0031804633
Norway,NOR,2006,0.003952818
Norway,NOR,2007,0.0036256658
Norway,NOR,2008,0.0037018035
Norway,NOR,2009,0.004165694
Norway,NOR,2010,0.00450421
Norway,NOR,2011,0.004648647
Norway,NOR,2012,0.0043431763
Norway,NOR,2013,0.0050964323
Norway,NOR,2014,0.0057886154
Norway,NOR,2015,0.0065587023
Norway,NOR,2016,0.011407493
Norway,NOR,2017,0.018954057
Norway,NOR,2018,0.02914932
Norway,NOR,2019,0.053569242
Norway,NOR,2020,0.06299245
Norway,NOR,2021,0.07910975
Norway,NOR,2022,0.14666772
Norway,NOR,2023,0.2420894
OECD (EI),,1965,0
OECD (EI),,1966,0
OECD (EI),,1967,0
OECD (EI),,1968,0
OECD (EI),,1969,0
OECD (EI),,1970,0
OECD (EI),,1971,0
OECD (EI),,1972,0
OECD (EI),,1973,0
OECD (EI),,1974,0
OECD (EI),,1975,0
OECD (EI),,1976,0
OECD (EI),,1977,0
OECD (EI),,1978,0
OECD (EI),,1979,0
OECD (EI),,1980,0
OECD (EI),,1981,0
OECD (EI),,1982,0
OECD (EI),,1983,0.00001893173
OECD (EI),,1984,0.000038241255
OECD (EI),,1985,0.00006940023
OECD (EI),,1986,0.000088596375
OECD (EI),,1987,0.000060029946
OECD (EI),,1988,0.000055876735
OECD (EI),,1989,0.0014116656
OECD (EI),,1990,0.0020708523
OECD (EI),,1991,0.0026708199
OECD (EI),,1992,0.0024367203
OECD (EI),,1993,0.0028631783
OECD (EI),,1994,0.0030149685
OECD (EI),,1995,0.0031341687
OECD (EI),,1996,0.0032885394
OECD (EI),,1997,0.0034857295
OECD (EI),,1998,0.0037544412
OECD (EI),,1999,0.0041224253
OECD (EI),,2000,0.0046458035
OECD (EI),,2001,0.006230297
OECD (EI),,2002,0.0077277473
OECD (EI),,2003,0.00952322
OECD (EI),,2004,0.0122868065
OECD (EI),,2005,0.01720862
OECD (EI),,2006,0.023537142
OECD (EI),,2007,0.03144092
OECD (EI),,2008,0.051724974
OECD (EI),,2009,0.08991765
OECD (EI),,2010,0.13729474
OECD (EI),,2011,0.25807986
OECD (EI),,2012,0.39172927
OECD (EI),,2013,0.50394464
OECD (EI),,2014,0.6662456
OECD (EI),,2015,0.81003255
OECD (EI),,2016,0.9424559
OECD (EI),,2017,1.1242764
OECD (EI),,2018,1.2836686
OECD (EI),,2019,1.4954869
OECD (EI),,2020,1.9175646
OECD (EI),,2021,2.1736698
OECD (EI),,2022,2.632826
OECD (EI),,2023,3.072156
Oceania,,1965,0
Oceania,,1966,0
Oceania,,1967,0
Oceania,,1968,0
Oceania,,1969,0
Oceania,,1970,0
Oceania,,1971,0
Oceania,,1972,0
Oceania,,1973,0
Oceania,,1974,0
Oceania,,1975,0
Oceania,,1976,0
Oceania,,1977,0
Oceania,,1978,0
Oceania,,1979,0
Oceania,,1980,0
Oceania,,1981,0
Oceania,,1982,0
Oceania,,1983,0
Oceania,,1984,0
Oceania,,1985,0
Oceania,,1986,0
Oceania,,1987,0
Oceania,,1988,0
Oceania,,1989,0
Oceania,,1990,0
Oceania,,1991,0.0013058286
Oceania,,1992,0.0028602467
Oceania,,1993,0.0033709933
Oceania,,1994,0.003860741
Oceania,,1995,0.0045676357
Oceania,,1996,0.0053835115
Oceania,,1997,0.006314434
Oceania,,1998,0.007188765
Oceania,,1999,0.00791244
Oceania,,2000,0.009006884
Oceania,,2001,0.010310739
Oceania,,2002,0.010790363
Oceania,,2003,0.011535272
Oceania,,2004,0.01282492
Oceania,,2005,0.014682978
Oceania,,2006,0.01630866
Oceania,,2007,0.019086622
Oceania,,2008,0.022753013
Oceania,,2009,0.04718549
Oceania,,2010,0.15620501
Oceania,,2011,0.31490406
Oceania,,2012,0.37355804
Oceania,,2013,0.58513296
Oceania,,2014,0.74107754
Oceania,,2015,0.90552056
Oceania,,2016,1.0776832
Oceania,,2017,1.2859333
Oceania,,2018,1.7464737
Oceania,,2019,2.4988983
Oceania,,2020,3.4557433
Oceania,,2021,4.503365
Oceania,,2022,5.2088118
Oceania,,2023,6.1653657
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Pakistan,PAK,1971,0
Pakistan,PAK,1972,0
Pakistan,PAK,1973,0
Pakistan,PAK,1974,0
Pakistan,PAK,1975,0
Pakistan,PAK,1976,0
Pakistan,PAK,1977,0
Pakistan,PAK,1978,0
Pakistan,PAK,1979,0
Pakistan,PAK,1980,0
Pakistan,PAK,1981,0
Pakistan,PAK,1982,0
Pakistan,PAK,1983,0
Pakistan,PAK,1984,0
Pakistan,PAK,1985,0
Pakistan,PAK,1986,0
Pakistan,PAK,1987,0
Pakistan,PAK,1988,0
Pakistan,PAK,1989,0
Pakistan,PAK,1990,0
Pakistan,PAK,1991,0
Pakistan,PAK,1992,0
Pakistan,PAK,1993,0
Pakistan,PAK,1994,0
Pakistan,PAK,1995,0
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0.00007884763
Pakistan,PAK,2008,0.0006338079
Pakistan,PAK,2009,0.003636628
Pakistan,PAK,2010,0.005004393
Pakistan,PAK,2011,0.009998438
Pakistan,PAK,2012,0.02628061
Pakistan,PAK,2013,0.052550428
Pakistan,PAK,2014,0.08313784
Pakistan,PAK,2015,0.12603605
Pakistan,PAK,2016,0.22113506
Pakistan,PAK,2017,0.18631701
Pakistan,PAK,2018,0.19693838
Pakistan,PAK,2019,0.18786456
Pakistan,PAK,2020,0.1907871
Pakistan,PAK,2021,0.1732413
Pakistan,PAK,2022,0.22073516
Pakistan,PAK,2023,0.3419206
Peru,PER,1971,0
Peru,PER,1972,0
Peru,PER,1973,0
Peru,PER,1974,0
Peru,PER,1975,0
Peru,PER,1976,0
Peru,PER,1977,0
Peru,PER,1978,0
Peru,PER,1979,0
Peru,PER,1980,0
Peru,PER,1981,0
Peru,PER,1982,0
Peru,PER,1983,0
Peru,PER,1984,0
Peru,PER,1985,0
Peru,PER,1986,0
Peru,PER,1987,0
Peru,PER,1988,0
Peru,PER,1989,0
Peru,PER,1990,0
Peru,PER,1991,0
Peru,PER,1992,0
Peru,PER,1993,0
Peru,PER,1994,0
Peru,PER,2012,0.063762136
Peru,PER,2013,0.20436886
Peru,PER,2014,0.20084262
Peru,PER,2015,0.22014153
Peru,PER,2016,0.21581945
Peru,PER,2017,0.28903714
Peru,PER,2018,0.66196245
Peru,PER,2019,0.67226005
Peru,PER,2020,0.78059685
Peru,PER,2021,0.7095385
Peru,PER,2022,0.7013508
Peru,PER,2023,0.8002395
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.0013602391
Philippines,PHL,2006,0.0012823951
Philippines,PHL,2007,0.0011683619
Philippines,PHL,2008,0.0011187064
Philippines,PHL,2009,0.0010550541
Philippines,PHL,2010,0.0010206061
Philippines,PHL,2011,0.0009612263
Philippines,PHL,2012,0.0010056952
Philippines,PHL,2013,0.00100113
Philippines,PHL,2014,0.011057764
Philippines,PHL,2015,0.0840581
Philippines,PHL,2016,0.6059969
Philippines,PHL,2017,0.6010218
Philippines,PHL,2018,0.601231
Philippines,PHL,2019,0.5802088
Philippines,PHL,2020,0.7016812
Philippines,PHL,2021,0.70777476
Philippines,PHL,2022,0.83482283
Philippines,PHL,2023,1.0701373
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0
Poland,POL,1996,0
Poland,POL,1997,0
Poland,POL,1998,0
Poland,POL,1999,0
Poland,POL,2000,0
Poland,POL,2001,0
Poland,POL,2002,0
Poland,POL,2003,0
Poland,POL,2004,0
Poland,POL,2005,0
Poland,POL,2006,0
Poland,POL,2007,0
Poland,POL,2008,0
Poland,POL,2009,0
Poland,POL,2010,0
Poland,POL,2011,0.000047453937
Poland,POL,2012,0.00026740553
Poland,POL,2013,0.0003613607
