Entity,Code,Year,Oil (% equivalent primary energy)
Ukraine,UKR,1999,9.573092
Ukraine,UKR,2000,8.980242
Ukraine,UKR,2001,10.048943
Ukraine,UKR,2002,10.270045
Ukraine,UKR,2003,10.366524
Ukraine,UKR,2004,10.466822
Ukraine,UKR,2005,10.602989
Ukraine,UKR,2006,10.74708
Ukraine,UKR,2007,11.149147
Ukraine,UKR,2008,11.068434
Ukraine,UKR,2009,12.639788
Ukraine,UKR,2010,11.336051
Ukraine,UKR,2011,10.923622
Ukraine,UKR,2012,11.071682
Ukraine,UKR,2013,11.057007
Ukraine,UKR,2014,11.055141
Ukraine,UKR,2015,11.906778
Ukraine,UKR,2016,11.920196
Ukraine,UKR,2017,12.897097
Ukraine,UKR,2018,12.915811
Ukraine,UKR,2019,13.4670515
Ukraine,UKR,2020,13.259755
Ukraine,UKR,2021,13.174089
Ukraine,UKR,2022,16.60748
Ukraine,UKR,2023,17.686308
United Kingdom,GBR,1965,38.23979
United Kingdom,GBR,1966,40.769745
United Kingdom,GBR,1967,43.80089
United Kingdom,GBR,1968,44.7659
United Kingdom,GBR,1969,46.437195
United Kingdom,GBR,1970,48.167923
United Kingdom,GBR,1971,49.335476
United Kingdom,GBR,1972,51.55316
United Kingdom,GBR,1973,50.410908
United Kingdom,GBR,1974,49.30035
United Kingdom,GBR,1975,45.733906
United Kingdom,GBR,1976,44.549957
United Kingdom,GBR,1977,44.09815
United Kingdom,GBR,1978,44.980854
United Kingdom,GBR,1979,43.355743
United Kingdom,GBR,1980,40.70024
United Kingdom,GBR,1981,38.75576
United Kingdom,GBR,1982,39.716938
United Kingdom,GBR,1983,38.039036
United Kingdom,GBR,1984,46.77922
United Kingdom,GBR,1985,38.990856
United Kingdom,GBR,1986,38.02498
United Kingdom,GBR,1987,37.04008
United Kingdom,GBR,1988,38.882725
United Kingdom,GBR,1989,39.699493
United Kingdom,GBR,1990,39.8949
United Kingdom,GBR,1991,38.88997
United Kingdom,GBR,1992,39.569897
United Kingdom,GBR,1993,39.314438
United Kingdom,GBR,1994,39.376423
United Kingdom,GBR,1995,38.783
United Kingdom,GBR,1996,37.91068
United Kingdom,GBR,1997,37.46934
United Kingdom,GBR,1998,36.77114
United Kingdom,GBR,1999,36.45942
United Kingdom,GBR,2000,35.73246
United Kingdom,GBR,2001,35.20124
United Kingdom,GBR,2002,35.739277
United Kingdom,GBR,2003,35.51056
United Kingdom,GBR,2004,36.192482
United Kingdom,GBR,2005,36.928974
United Kingdom,GBR,2006,37.034203
United Kingdom,GBR,2007,37.02399
United Kingdom,GBR,2008,36.89783
United Kingdom,GBR,2009,37.01374
United Kingdom,GBR,2010,35.660805
United Kingdom,GBR,2011,37.02385
United Kingdom,GBR,2012,35.459415
United Kingdom,GBR,2013,34.86103
United Kingdom,GBR,2014,36.92328
United Kingdom,GBR,2015,37.340733
United Kingdom,GBR,2016,38.799282
United Kingdom,GBR,2017,39.217598
United Kingdom,GBR,2018,38.776676
United Kingdom,GBR,2019,38.82353
United Kingdom,GBR,2020,33.33992
United Kingdom,GBR,2021,34.23575
United Kingdom,GBR,2022,36.4625
United Kingdom,GBR,2023,38.681393
United States,USA,1965,44.42251
United States,USA,1966,44.146946
United States,USA,1967,44.293034
United States,USA,1968,44.60667
United States,USA,1969,44.541035
United States,USA,1970,44.909725
United States,USA,1971,45.51982
United States,USA,1972,46.735035
United States,USA,1973,47.46978
United States,USA,1974,46.72525
United States,USA,1975,46.84307
United States,USA,1976,47.749077
United States,USA,1977,49.156334
United States,USA,1978,49.165558
United States,USA,1979,47.524292
United States,USA,1980,45.554604
United States,USA,1981,43.761616
United States,USA,1982,43.226376
United States,USA,1983,43.175304
United States,USA,1984,42.367317
United States,USA,1985,42.312397
United States,USA,1986,43.95937
United States,USA,1987,43.416054
United States,USA,1988,43.246693
United States,USA,1989,42.20659
United States,USA,1990,41.17559
United States,USA,1991,40.35444
United States,USA,1992,40.593147
United States,USA,1993,40.101948
United States,USA,1994,40.393875
United States,USA,1995,39.43584
United States,USA,1996,39.54288
United States,USA,1997,39.771126
United States,USA,1998,40.18277
United States,USA,1999,40.581676
United States,USA,2000,40.137302
United States,USA,2001,41.06134
United States,USA,2002,40.467445
United States,USA,2003,40.96054
United States,USA,2004,41.634956
United States,USA,2005,41.677593
United States,USA,2006,41.471046
United States,USA,2007,40.657616
United States,USA,2008,38.911396
United States,USA,2009,38.797436
United States,USA,2010,38.117756
United States,USA,2011,37.691116
United States,USA,2012,37.816708
United States,USA,2013,37.423027
United States,USA,2014,37.286476
United States,USA,2015,38.415924
United States,USA,2016,38.735397
United States,USA,2017,38.966274
United States,USA,2018,38.491413
United States,USA,2019,38.706795
United States,USA,2020,36.69516
United States,USA,2021,38.020767
United States,USA,2022,37.467827
United States,USA,2023,38.03347
Upper-middle-income countries,,1965,31.381687
Upper-middle-income countries,,1966,31.777853
Upper-middle-income countries,,1967,33.158672
Upper-middle-income countries,,1968,34.30127
Upper-middle-income countries,,1969,34.43813
Upper-middle-income countries,,1970,34.932106
Upper-middle-income countries,,1971,35.347122
Upper-middle-income countries,,1972,36.399483
Upper-middle-income countries,,1973,37.637146
Upper-middle-income countries,,1974,38.94928
Upper-middle-income countries,,1975,38.51639
Upper-middle-income countries,,1976,38.68059
Upper-middle-income countries,,1977,38.301964
Upper-middle-income countries,,1978,38.68065
Upper-middle-income countries,,1979,38.233994
Upper-middle-income countries,,1980,38.33502
Upper-middle-income countries,,1981,37.81017
Upper-middle-income countries,,1982,36.54459
Upper-middle-income countries,,1983,35.14651
Upper-middle-income countries,,1984,33.827545
Upper-middle-income countries,,1985,33.064888
Upper-middle-income countries,,1986,32.91366
Upper-middle-income countries,,1987,32.26253
Upper-middle-income countries,,1988,31.624329
Upper-middle-income countries,,1989,31.681234
Upper-middle-income countries,,1990,32.180397
Upper-middle-income countries,,1991,31.728384
Upper-middle-income countries,,1992,31.860304
Upper-middle-income countries,,1993,30.90388
Upper-middle-income countries,,1994,30.507206
Upper-middle-income countries,,1995,30.317762
Upper-middle-income countries,,1996,29.950344
Upper-middle-income countries,,1997,31.479809
Upper-middle-income countries,,1998,31.060898
Upper-middle-income countries,,1999,30.893555
Upper-middle-income countries,,2000,31.376144
Upper-middle-income countries,,2001,30.892742
Upper-middle-income countries,,2002,30.210033
Upper-middle-income countries,,2003,28.968346
Upper-middle-income countries,,2004,28.5238
Upper-middle-income countries,,2005,27.026987
Upper-middle-income countries,,2006,26.16087
Upper-middle-income countries,,2007,25.527018
Upper-middle-income countries,,2008,25.293741
Upper-middle-income countries,,2009,24.985891
Upper-middle-income countries,,2010,25.25498
Upper-middle-income countries,,2011,24.774015
Upper-middle-income countries,,2012,25.162622
Upper-middle-income countries,,2013,25.253916
Upper-middle-income countries,,2014,25.290745
Upper-middle-income countries,,2015,25.555548
Upper-middle-income countries,,2016,25.744938
Upper-middle-income countries,,2017,25.680395
Upper-middle-income countries,,2018,25.171078
Upper-middle-income countries,,2019,24.897438
Upper-middle-income countries,,2020,23.68469
Upper-middle-income countries,,2021,23.683996
Upper-middle-income countries,,2022,23.895636
Upper-middle-income countries,,2023,24.371494
Uzbekistan,UZB,1985,26.030132
Uzbekistan,UZB,1986,27.094723
Uzbekistan,UZB,1987,26.428741
Uzbekistan,UZB,1988,27.257324
Uzbekistan,UZB,1989,26.677933
Uzbekistan,UZB,1990,25.046188
Uzbekistan,UZB,1991,24.121866
Uzbekistan,UZB,1992,20.30133
Uzbekistan,UZB,1993,17.19432
Uzbekistan,UZB,1994,15.141203
Uzbekistan,UZB,1995,15.280114
Uzbekistan,UZB,1996,14.51923
Uzbekistan,UZB,1997,15.8186245
Uzbekistan,UZB,1998,15.534975
Uzbekistan,UZB,1999,13.497164
Uzbekistan,UZB,2000,13.397513
Uzbekistan,UZB,2001,13.195817
Uzbekistan,UZB,2002,12.772343
Uzbekistan,UZB,2003,12.526083
Uzbekistan,UZB,2004,11.983434
Uzbekistan,UZB,2005,11.204994
Uzbekistan,UZB,2006,12.273872
Uzbekistan,UZB,2007,11.012474
Uzbekistan,UZB,2008,11.174156
Uzbekistan,UZB,2009,10.39168
Uzbekistan,UZB,2010,10.223836
Uzbekistan,UZB,2011,9.24008
Uzbekistan,UZB,2012,9.074603
Uzbekistan,UZB,2013,8.384124
Uzbekistan,UZB,2014,8.250596
Uzbekistan,UZB,2015,8.217578
Uzbekistan,UZB,2016,10.20054
Uzbekistan,UZB,2017,9.27027
Uzbekistan,UZB,2018,10.529163
Uzbekistan,UZB,2019,10.720831
Uzbekistan,UZB,2020,11.543341
Uzbekistan,UZB,2021,10.863531
Uzbekistan,UZB,2022,10.44382
Uzbekistan,UZB,2023,10.547273
Venezuela,VEN,1965,58.502705
Venezuela,VEN,1966,56.958855
Venezuela,VEN,1967,55.119442
Venezuela,VEN,1968,55.641197
Venezuela,VEN,1969,54.366978
Venezuela,VEN,1970,56.344604
Venezuela,VEN,1971,55.945854
Venezuela,VEN,1972,57.723324
Venezuela,VEN,1973,55.390697
Venezuela,VEN,1974,53.598213
Venezuela,VEN,1975,54.9677
Venezuela,VEN,1976,49.920227
Venezuela,VEN,1977,50.202744
Venezuela,VEN,1978,51.420383
Venezuela,VEN,1979,50.04092
Venezuela,VEN,1980,54.12425
Venezuela,VEN,1981,55.281715
Venezuela,VEN,1982,53.57322
Venezuela,VEN,1983,52.501183
Venezuela,VEN,1984,48.316986
Venezuela,VEN,1985,48.118526
Venezuela,VEN,1986,46.709778
Venezuela,VEN,1987,44.424965
Venezuela,VEN,1988,44.16016
Venezuela,VEN,1989,42.70888
Venezuela,VEN,1990,40.592373
Venezuela,VEN,1991,38.31518
Venezuela,VEN,1992,42.250217
Venezuela,VEN,1993,38.57366
Venezuela,VEN,1994,39.661278
Venezuela,VEN,1995,37.110336
Venezuela,VEN,1996,30.956179
Venezuela,VEN,1997,31.680912
Venezuela,VEN,1998,29.416334
Venezuela,VEN,1999,33.884483
Venezuela,VEN,2000,35.56497
Venezuela,VEN,2001,37.99107
Venezuela,VEN,2002,40.01358
Venezuela,VEN,2003,37.870792
Venezuela,VEN,2004,36.68908
Venezuela,VEN,2005,38.114857
Venezuela,VEN,2006,37.472958
Venezuela,VEN,2007,37.573334
Venezuela,VEN,2008,40.58884
Venezuela,VEN,2009,42.158443
Venezuela,VEN,2010,44.85235
Venezuela,VEN,2011,44.04966
Venezuela,VEN,2012,45.711033
Venezuela,VEN,2013,47.16838
Venezuela,VEN,2014,44.650875
Venezuela,VEN,2015,40.761974
Venezuela,VEN,2016,38.991776
Venezuela,VEN,2017,34.21778
Venezuela,VEN,2018,32.646206
Venezuela,VEN,2019,35.718395
Venezuela,VEN,2020,25.597595
Venezuela,VEN,2021,24.062737
Venezuela,VEN,2022,27.555176
Venezuela,VEN,2023,33.28273
Vietnam,VNM,1981,37.355694
Vietnam,VNM,1982,35.553913
Vietnam,VNM,1983,38.90983
Vietnam,VNM,1984,37.70375
Vietnam,VNM,1985,39.464493
Vietnam,VNM,1986,39.46887
Vietnam,VNM,1987,40.842785
Vietnam,VNM,1988,42.703537
Vietnam,VNM,1989,41.67376
Vietnam,VNM,1990,45.395252
Vietnam,VNM,1991,43.521397
Vietnam,VNM,1992,43.539543
Vietnam,VNM,1993,48.759193
Vietnam,VNM,1994,48.37187
Vietnam,VNM,1995,45.96345
Vietnam,VNM,1996,46.145336
Vietnam,VNM,1997,45.644333
Vietnam,VNM,1998,46.63073
Vietnam,VNM,1999,49.605385
Vietnam,VNM,2000,47.231464
Vietnam,VNM,2001,45.30092
Vietnam,VNM,2002,45.48326
Vietnam,VNM,2003,44.906204
Vietnam,VNM,2004,43.833378
Vietnam,VNM,2005,40.9417
Vietnam,VNM,2006,43.812305
Vietnam,VNM,2007,44.652348
Vietnam,VNM,2008,37.922485
Vietnam,VNM,2009,37.78904
Vietnam,VNM,2010,37.16265
Vietnam,VNM,2011,33.489307
Vietnam,VNM,2012,32.08176
Vietnam,VNM,2013,31.44721
Vietnam,VNM,2014,30.097094
Vietnam,VNM,2015,32.27879
Vietnam,VNM,2016,32.722015
Vietnam,VNM,2017,31.981268
Vietnam,VNM,2018,29.950788
Vietnam,VNM,2019,27.733538
Vietnam,VNM,2020,23.494204
Vietnam,VNM,2021,22.611956
Vietnam,VNM,2022,23.783947
Vietnam,VNM,2023,24.435303
Western Africa (EI),,1965,86.338585
Western Africa (EI),,1966,84.12694
Western Africa (EI),,1967,84.101166
Western Africa (EI),,1968,83.520546
Western Africa (EI),,1969,82.13181
Western Africa (EI),,1970,80.007515
Western Africa (EI),,1971,81.13812
Western Africa (EI),,1972,80.05038
Western Africa (EI),,1973,78.91689
Western Africa (EI),,1974,79.23133
Western Africa (EI),,1975,80.06926
Western Africa (EI),,1976,79.01147
Western Africa (EI),,1977,79.31259
Western Africa (EI),,1978,80.95229
Western Africa (EI),,1979,77.514305
Western Africa (EI),,1980,77.50811
Western Africa (EI),,1981,76.743324
Western Africa (EI),,1982,77.80629
Western Africa (EI),,1983,79.320724
Western Africa (EI),,1984,78.82992
Western Africa (EI),,1985,76.634125
Western Africa (EI),,1986,71.82166
Western Africa (EI),,1987,73.48207
Western Africa (EI),,1988,71.573235
Western Africa (EI),,1989,69.76233
Western Africa (EI),,1990,69.47862
Western Africa (EI),,1991,69.529785
Western Africa (EI),,1992,70.368286
Western Africa (EI),,1993,69.24159
Western Africa (EI),,1994,70.366295
Western Africa (EI),,1995,69.00928
Western Africa (EI),,1996,67.330894
Western Africa (EI),,1997,67.470215
Western Africa (EI),,1998,67.0027
Western Africa (EI),,1999,70.871346
Western Africa (EI),,2000,65.41665
Western Africa (EI),,2001,62.684505
Western Africa (EI),,2002,60.695213
Western Africa (EI),,2003,60.395283
Western Africa (EI),,2004,60.854866
Western Africa (EI),,2005,61.837692
Western Africa (EI),,2006,62.891365
Western Africa (EI),,2007,60.410683
Western Africa (EI),,2008,63.578053
Western Africa (EI),,2009,68.2062
Western Africa (EI),,2010,68.6256
Western Africa (EI),,2011,63.163567
Western Africa (EI),,2012,63.501434
Western Africa (EI),,2013,64.83799
Western Africa (EI),,2014,58.61525
Western Africa (EI),,2015,51.65473
Western Africa (EI),,2016,55.723156
Western Africa (EI),,2017,56.974705
Western Africa (EI),,2018,59.257603
Western Africa (EI),,2019,58.4629
Western Africa (EI),,2020,56.73769
Western Africa (EI),,2021,52.82278
Western Africa (EI),,2022,54.528732
Western Africa (EI),,2023,53.978615
World,OWID_WRL,1965,41.540474
World,OWID_WRL,1966,42.479645
World,OWID_WRL,1967,43.828697
World,OWID_WRL,1968,44.80077
World,OWID_WRL,1969,45.522602
World,OWID_WRL,1970,46.658676
World,OWID_WRL,1971,47.305794
World,OWID_WRL,1972,48.375423
World,OWID_WRL,1973,49.332626
World,OWID_WRL,1974,48.319508
World,OWID_WRL,1975,47.640884
World,OWID_WRL,1976,48.14587
World,OWID_WRL,1977,48.0068
World,OWID_WRL,1978,48.185
World,OWID_WRL,1979,47.243828
World,OWID_WRL,1980,45.58955
World,OWID_WRL,1981,44.16104
World,OWID_WRL,1982,43.053032
World,OWID_WRL,1983,42.11087
World,OWID_WRL,1984,40.9403
World,OWID_WRL,1985,39.943684
World,OWID_WRL,1986,40.272163
World,OWID_WRL,1987,39.75655
World,OWID_WRL,1988,39.53321
World,OWID_WRL,1989,39.396797
World,OWID_WRL,1990,39.361656
World,OWID_WRL,1991,39.133076
World,OWID_WRL,1992,39.42451
World,OWID_WRL,1993,38.937958
World,OWID_WRL,1994,39.285454
World,OWID_WRL,1995,39.019302
World,OWID_WRL,1996,38.786503
World,OWID_WRL,1997,39.44085
World,OWID_WRL,1998,39.366783
World,OWID_WRL,1999,39.344055
World,OWID_WRL,2000,38.945534
World,OWID_WRL,2001,38.912415
World,OWID_WRL,2002,38.354214
World,OWID_WRL,2003,37.840565
World,OWID_WRL,2004,37.474766
World,OWID_WRL,2005,36.727737
World,OWID_WRL,2006,36.101025
World,OWID_WRL,2007,35.435246
World,OWID_WRL,2008,34.732548
World,OWID_WRL,2009,34.50553
World,OWID_WRL,2010,33.973606
World,OWID_WRL,2011,33.4469
World,OWID_WRL,2012,33.503296
World,OWID_WRL,2013,33.258286
World,OWID_WRL,2014,33.144337
World,OWID_WRL,2015,33.529808
World,OWID_WRL,2016,33.89208
World,OWID_WRL,2017,33.69037
World,OWID_WRL,2018,33.136395
World,OWID_WRL,2019,32.82525
World,OWID_WRL,2020,30.916718
World,OWID_WRL,2021,31.09322
World,OWID_WRL,2022,31.549644
World,OWID_WRL,2023,31.70131
